URLs,Information Of the College,Courses and fees,Admission,review,department,Cut oFF
,"CourseFeesEligibilityMBA₹1.8 Lakhs (1st Year Fees)GraduationBBA₹96,000 (1st Year Fees)10+2B.E₹1.6 Lakhs (1st Year Fees)10+2 with 50%B.Sc₹1.1 Lakhs (1st Year Fees)10+2BCA₹90,000 (1st Year Fees)10+2M.C.A₹1.04 Lakhs (1st Year Fees)GraduationM.Sc₹60,000 (1st Year Fees)Graduation",,,,,
,"CollegeRankingAvg Fees/ yearLovely Professional University - [LPU], Jalandhar # 6 by ARIIA (university) ₹1,37,200Panjab University - [PU], Chandigarh # 2 by ARIIA (university) ₹2,39,800Vellore Institute of Technology - [VIT University], Vellore # 3 by ARIIA (university) ₹1,95,750Punjab Engineering College University of Technology - [PEC], Chandigarh # 68 by NIRF ₹86,250Thapar Institute of Engineering and Technology - [Thapar], Patiala # 51 by NIRF ₹3,30,850Chitkara University - [CU], Patiala # 6 by ARIIA (university) ₹1,26,500Amity University, Noida # 6 by ARIIA (university) ₹3,11,000Chandigarh Group of Colleges - [CGC], landran # 52 by Chronicle ₹49,233Guru Gobind Singh Indraprastha University - [GGSIPU], New Delhi # 43 by The Week (university) ₹1,17,200",,,,,
,"Remarks -  10 /10There were many reasons but i was convinced by the surrounding, cleaning, greenery, high-quality education, highly-educated teachers, language labs to learn different languages and many more. The college canteen is so good that eating their daily is my hobby now. The love we get from the teachers also made me choose the college.10/10academic10/10faculty10/10infrastructure10/10food & accom10/10placement10/10social life08 Sep 202000reportRead More ",,,,,
,"Remarks -  8.5 /10Infrastructure, Placements Records, Cleanliness, Admission Process, Faculty, Facilities offered for students, Great Student Interface for anything regards University is CUIMS, Eco Friendly Campus, Library,etc9/10academic9/10faculty8/10infrastructure8/10food & accom8/10placement9/10social life07 Sep 202000reportRead More ",,,,,
,"Remarks -  8.7 /10Placements Records in small span of time, Infrastructure, Freedom to every student, Cleanliness, Faculty Interaction, Hostel Facility, Library, Gyms, mainly the thing i choose this University because I got Scholarship, etc9/10academic9/10faculty8/10infrastructure8/10food & accom9/10placement9/10social life03 Sep 202000reportRead More ",,,,,
,"Remarks -  7.5 /10I liked the specialisation courses in btech, the faculty and the education is good too. You have got many facilities like library, sports as well as other co-curricular activities. The best thing I liked in the lockdown was that even no other college started the online classes when our university started it.7/10academic7/10faculty9/10infrastructure7/10food & accom7/10placement8/10social life01 Sep 202000reportRead More ",,,,,
,"IIT Bombay - Indian Institute of Technology Recent Admission Alerts and UpdatesLatest Update: IIT Bombay is currently inviting application forms for the Ph.D. admissions 2020, classes for which will begin from January 2021. The minimum eligibility for the same is a Master’s degree in the relevant field along with a valid GATE/ CEED/ UGC-NET score. Applications are being invited in the online mode only. The last date to submit the completed application form is October 26, 2020. Also, online registration for GATE 2021 is extended up to October 7, 2020.IIT Bombay Admission Dates 2020EventDateAvailability of Ph.D. application formSeptember 29, 2020Last date for receipt of completed application formsOctober 26, 2020Last date to register for GATE 2021October 7, 2020Change of choice in the examination city for Ph.D. applicants 2020 October 28, to November 11, 2020Indian Institute of Technology (IIT) Bombay is ranked 3rd in the Engineering category by NIRF Ranking 2019., making it one of the best Engineering colleges in the country. In 53 years of IIT Bombay, it has 39000 graduate students from different fields and courses. Currently, the strength at IIT Bombay is 7202 students and a highly qualified and diverse faculty of 673 members across its under undergraduate, postgraduate and doctoral programs. IIT Bombay offers various specializations under B.Tech, M.tech, M.sc and Ph.D. courses. The qualifying examinations for these courses are  JEE Mains, GATE and IIT JAM. Last year, the opening and closing cutoff for admission to B.Tech in Computer Science and Engineering was 1-63 and 10-313 for boys and girls respectively. The institute also has a great placement record with almost 1200 placement offers in the previous session. The median salary offered was INR 17.49 LPA overall across all departments. The recruiters include some multinational companies and reputed organizations such as Apple, Microsoft, Google, Uber, IBM, Samsung and many more. IIT Bombay HighlightsEstablished | Type1958 | AutonomousAccreditedUGC and AICTEPopular CoursesB.Tech, M.Tech, M.Sc, Ph.dEntrancesJEE, GATE and JAMOfficial Websitehttp://www.iitb.ac.in/Application ModeOnlineIIT Bombay Ranking
Being one of the leading Institutes in the country, Indian Institute of Technology Bombay has received rankings from many national and international platforms: 

Ranked 3rd in Engineering category by NIRF Ranking 2019Ranked 1st overall by Outlook Ranking 2019Ranked 2nd in Engineering category by The Week Ranking 2019Ranked 1st overall by QS Ranking 2019Ranked #151 - #175 in Engineering category internationally by Times Higher Education Ranking 2020IIT Bombay CoursesIIT Bombay is known for its B.Tech program which is considered best in India. But over the period of time, IIT Bombay has developed itself as the leading institute for various programs. IIT Bombay offers various courses at undergraduate, postgraduate and doctoral levelCourses OfferedSpecializationsEligibilityTuition Fee (First Year)B.TechCivil Engineering10+2 passed out from any recognized board with 75% marks.INR 2,11,400Computer Science and EngineeringMechanical EngineeringM.TechComputer Science and EngineeringGraduated from any recognized university in a relevant stream.INR 2,18,800Civil EngineeringMechanical EngineeringM.ScMathematicsBachelor’s degree in relevant field with 55% marks scored.INR 42,600PhysicsChemistryPh.DComputer Science and EngineeringMaster’s Degree in Engineering/Technology with at least 60% marks (55% marks for SC/ST) Valid GATE/CEED/JEST (for Physics) score OR Junior Research Fellowship (JRF) of CSIR/UGC/NBHM/DBT/ICAR/ICMR/ICPR OR DST INSPIRE FellowshipINR 73,000Chemical EngineeringElectrical EngineeringKnow more: IIT Bombay CoursesIIT Bombay AdmissionAdmissions in IIT Bombay are made through various entrance exams. Every course in IIT Bombay has its own national level entrance examination and hence the admission procedure varies with each program. The qualifying examinations are as follows: CoursesSelection CriteriaB.Tech\BS\B.Tech+M.techJEE scores.M.Tech\M.Tech + PhDGATEMBACAT M.Sc and M.Sc + PhDIIT JAM M.PhilMET scoresPhDGATE scores + Written Test and Personal Interview conducted by IIT Bombay managementIIT Bombay CutoffIIT Bombay is one of the most preferred IITs for the top rank holders in JEE Advanced. In 2019 the Institute became the most preferred IIT for computer science specialization and some of the top rank holders got admission to the institute. Last year’s cutoff for admission to B.Tech is as tabulated below: CourseMale (Opening-Closing)Female (Opening-Closing)Computer Science and Engineering1-6310-313Electrical Engineering71-292697-1058Mechanical Engineering196-9981880-3511Chemical Engineering440-16792421-3815Check: IIT Bombay CutoffIIT Bombay ScholarshipIIT Bombay offers a scholarship for various programs. Mentioned below is the data of scholarships provided to the eligible students at IIT Bombay:IIT Bombay Course-Wise Private ScholarshipsCoursePrivate ScholarshipsPh.D. SJM School of Management Endowment ScholarshipIITB Monash ScholarshipEATON Technologies Pvt. Ltd.SERB (Purdue Visiting Doctoral Fellowship (for 12 months))M. Tech Forbes MarshallDr. Gargi Vishnoi Memorial Scholarship (Only for Biosciences and Bioengineering Department)UG ProgramsNamed Scholarship IIT Bombay Course-Wise Government ScholarshipsCoursesScholarshipPh.D. NBHM (National Board of Higher MathematicsDBT-JRF or DBT-SRF (Department of Biotechnology Jr. research Fellowship)DST-INSPIREICMR (Indian Council of Medical Research)M.Tech DAE (DGFS) (BRNS) (Board of Research in Nuclear Sciences)AERB (Atomic Energy Regulatory Board)MERC (Maharashtra Electricity Regulatory Commission)MPCB (Maharashtra Pollution Control Board)Master of Science NBHM (National Board of Higher Mathematics)DBT ScholarshipUG ProgramsNational Scholarships (All States)National Talent Search Scholarship (NTS)IIT Bombay Course-Wise Institute ScholarshipCoursesSpecializationM.ScMerit­ cum­ Means (MCM) ScholarshipFree Messing Facilities (SC/ST)M.Sc/PhD Dual DegreeUnder-GraduateInstitute Merit Cum MeansFree Messing (SC/ST)Know more: IIT Bombay ScholarshipIIT Bombay PlacementIndian Institute of Technology has a dedicated and highly functional Placement Cell that ensures that all students get an opportunity to get placed at renowned companies and organizations at the national and international levels. In the academic year 2018-2019, 343 companies made a total of 1186 job offers across courses. There were more than 200 offers from 57 companies offering a CTC of more than INR 16 LPA, along with an all-time highest number of PPOs reaching 131 in total. The overall average CTC reached INR 17.49 LPA, including 108 international offers. Students were recruited across sectors such as Analytics, Education, Consulting, Finance, IT/Software, Research and Development, Engineering and Technology, Public Sector Undertaking and more. Some of the top past recruiters at IIT Bombay have been tech giants such as Boeing, Apple, Microsoft, Google, Uber, IBM, Samsung, Sony, Mahindra, BYJUs, Hyundai, L&T, Vedanta, Tata, HP, ITC and several more. From the PG program, a total of 577 students were placed in the year 2018-2019  through IIT Bombay’s placement cell with an impressive median salary package of over INR 50.93 LPA. Over 1000 students from departments including aerospace, civil engineering, chemical engineering, computer science, engineering physics etc were also selected for internship opportunities with reputed companies. Know more: IIT Bombay PlacementIIT Bombay Faculty Indian Institute of Technology Bombay has a large and diverse faculty of 673 members across all departments, schools and centres. A majority of this number are Ph.D holders from renowned national and international universities in their respective disciplines. The faculty at IIT Bombay is the best in class and includes some of the most academically qualified individuals in the country. The faculty to student ratio at the college is about 14:1. All members are highly experienced and encourage students to learn through innovative methods for better clarification of concepts. They are always interactive with students and stay available for students even outside of classrooms. The faculty consists of professors, assistant professors, and associate professors. Click here: IIT Bombay FacultyIIT Bombay FacilitiesThe campus of the Indian Institute of Technology Bombay spreads across a massive area of 550 acres of land. The college is well known for providing students with the best campus life and several provisions to fulfill most requirements any student can face during their time at IIT Bombay:Central Library: This is one of the best IIT Libraries in the country with more than 2,40,000 books, along with 1,18,925 journals and other reading and reference material. The library is accessible to students, faculty and staff and also provides photocopying service. Hostel: There are a total of 17 hostels at IIT Bombay campus for boys and girls. Students are provided with various facilities such as internet, indoor games, sports,private mess etc. Students are offered semi-furnished rooms. Health Center: IIT Bombay has its own dedicated hospital with OPD and qualified specialists. The hospital is equipped with many facilities and necessary services. The ambulance is also available on a 24x7 basis for emergencies. Check: IIT Bombay HostelIIT Bombay FAQsQues. How is IIT Bombay?Ans. IIT Bombay is ranked 3rd in Engineering category by NIRF Ranking 2019, making is one of the best engineering colleges in the country with world-class faculty, quality of education, student life and other facilities in general. The college offers various undergraduate, postgraduate and doctoral programs across many specializations. The college also has a huge campus and offers many provisions to its students including comfortable accommodation in hostels, access to one of the best IIT Libraries in India, sports facilities, extracurricular and cultural clubs and very importantly a great placement record. In the previous year’s placement session, more than 1180 students from undergraduate courses were placed at reputed companies and major organizations. 57 companies offered CTC packages of more than INR 16 LPA, followed by other high paying job offers. Overall IIT Bombay is a leading engineering college in India and is easily one of the best options for eligible candidates seeking admission. Ques. How are the placements at IIT Bombay?Ans. IIT Bombay has a placement record that has an equal footing with the other top IITs in India. The college has very high performance when it comes to placements, with an increase in companies visiting the campus every year to recruit students. In the previous placement session, 1186 job offers were made from 343 companies in total, marking a placement percentage of 84.47% overall and the highest so far. Over 200 placement offers were worth more than INR 16 LPA. The overall average CTC offered was INR 17.49 LPA and included 131 preplacement offers. More than 570 students from PG courses were also placed in reputed companies and scored a median salary of INR 50.93 LPA. Many students also received internship opportunities from well-known companies. Ques. How to apply for admission at IIT Bombay? Ans. The admission process for IIT Bombay is mostly through their online portal. Candidates seeking admission are first required to visit the official website of IIT Bombay and open the course details. After this, the candidate must click on the desired course that they are seeking admission to where they should see an option to apply online. Upon clicking, the candidate should register as a new user by filling out the required details. The candidates can then login with their credentials and proceed to fill out the admission form accurately and enter their academic qualifications as well. Lastly, students can pay the application fee and submit the application form. {""@context"":""http:\/\/schema.org"",""@type"":""FAQPage"",""mainEntity"":[{""@type"":""Question"",""name"":"" How is IIT Bombay?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":"" IIT Bombay is ranked 3rdin Engineering category by NIRF Ranking 2019, making is one of the best engineering colleges in the country with world-class faculty, quality of education, student life and other facilities in general. The college offers various undergraduate, postgraduate and doctoral programs across many specializations. The college also has a huge campus and offers many provisions to its students including comfortable accommodation in hostels, access to one of the best IIT Libraries in India, sports facilities, extracurricular and cultural clubs and very importantly a great placement record. In the previous years placement session, more than 1180 students from undergraduate courses were placed at reputed companies and major organizations. 57 companies offered CTC packages of more than INR 16 LPA, followed by other high paying job offers. Overall IIT Bombay is a leading engineering college in India and is easily one of the best options for eligible candidates seeking admission.""}},{""@type"":""Question"",""name"":"" How are the placements at IIT Bombay?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":"" IIT Bombay has a placement record that has an equal footing with the other top IITs in India. The college has very high performance when it comes to placements, with an increase in companies visiting the campus every year to recruit students. In the previous placement session, 1186 job offers were made from 343 companies in total, marking a placement percentage of84.47% overall and the highest so far. Over 200 placement offers were worth more than INR 16 LPA. The overall average CTC offered was INR 17.49 LPA and included 131 preplacement offers. More than 570 students from PG courses were also placed in reputed companies and scored a median salary of INR 50.93 LPA. Many students also received internship opportunities from well-known companies.""}},{""@type"":""Question"",""name"":"" How to apply foradmission at IIT Bombay?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":"" The admission process for IIT Bombay is mostly through their online portal. Candidates seeking admission are first required to visit the official website of IIT Bombay and open the course details. After this, the candidate must click on the desired course that they are seeking admission to where they should see an option to apply online. Upon clicking, the candidate shouldregister as a new user by filling out the required details. The candidates can then login with their credentials and proceed to fill out the admission form accurately and enter their academic qualifications as well. Lastly, students can pay the application fee and submit the application form.""}}]}",,,,,
,"CourseFeesEligibilityB.Tech₹2.11 Lakhs (1st Year Fees)10+2 + JEEM.Tech₹32,000 (1st Year Fees)Pass in Graduation + GATEB.Tech + M.Tech₹2.11 Lakhs (1st Year Fees)10+2 + JEEM.Sc₹42,600 (1st Year Fees)Graduation with 55% + IIT JAMB.Des₹2.11 Lakhs (1st Year Fees)Pass in 10+2 + UCEEDB.Sc₹2.11 Lakhs (1st Year Fees)10+2Ph.D₹73,000 (1st Year Fees)Post Graduation",,,,,
,"CollegeRankingAvg Fees/ yearIndian Institute of Technology - [IIT], New Delhi # 3 by NIRF ₹2,19,275Indian Institute of Science - [IISc], Bangalore # 2 by NIRF ₹18,950Indian Institute of Technology - [IIT], Kanpur # 6 by NIRF ₹2,07,463Indian Institute of Technology - [IIT], Kharagpur # 5 by QS ₹79,070Birla Institute of Technology and Science - [BITS], Pilani # 27 by NIRF ₹4,02,575MIT World Peace University - [MITWPU], Pune # 151 by NIRF (university) ₹3,10,000Indian Institute of Management - [IIMA], Ahmedabad # 2 by Financial Express ₹11,50,000",,,,,
,"Remarks -  9.5 /10I can't give a 200 word justification for choosing IITB as it is pretty obvious.I live in Mumbai, I wanted to study at IITB as a result and based on my rank the best branch I could get was EE which closed at AIR 296.10/10academic10/10faculty10/10infrastructure7/10food & accom10/10placement10/10social life03 Sep 202010reportRead More ",,,,,
,"Remarks -  7 /10The best thing about IIT Bombay was the liberty and exposure it provided to the students. Right from academics and research to a plethora of extra curricular activities. It allowed you to pursue careers in fields one could not even think of before joining college. I have friends from college, who today are pursuing research as PhD students and at some very good core companies and at the same time some are among very good athletes & actors. Also, in spite of a gender ratio of 10:1, you can always find boys and girls working together towards common interests.5/10academic5/10faculty10/10infrastructure5/10food & accom7/10placement10/10social life05 Aug 202000reportRead More ",,,,,
,"My Days in IITBRemarks -  9 /10Our college management is good, thanks to the college student body that are elected from students and actively take part in all the major decision-making process of our college and hence ensure the best for all the students.10/10academic10/10faculty8/10infrastructure7/10food & accom10/10placement9/10social life07 Jul 202042reportRead More ",,,,,
,"College reviewRemarks -  8.5 /10Space is constraint. More multi storey hostels like 100 floors are needed. Also trees and wildlife need to be protected, lake needs to be protect. Over last 20 years, vegetation has considerably reduced lake land has been encroached. MTech dropouts are an issue, top gate rankers leave college after getting psu jobs leaving seat void. Current size of my batch is 50%, govt made law but it was reversed. 10/10academic8/10faculty10/10infrastructure5/10food & accom8/10placement10/10social life03 Jul 2020332reportRead More ",,,,,
,Review your collegeRemarks -  9.2 /10Everything is excellent. Highly focused on maintaining the integrity of college without any external political influence.9/10academic8/10faculty9/10infrastructure10/10food & accom9/10placement10/10social life02 Jul 202031reportRead More ,,,,,
,"Remarks -  9.3 /10IITs are among the best institutes for engineering in India. They have a wide range of courses available, excellent professors and education. Good placements after the college is also one of the reasons for selecting IITs. IIT Bombay is considered to be the best of them, especially for Computer Science and Technology.10/10academic10/10faculty9/10infrastructure8/10food & accom9/10placement10/10social life28 Jun 202040reportRead More ",,,,,
,Remarks -  10 /10Best Computer Science Department.10/10academic10/10faculty10/10infrastructure10/10food & accom10/10placement10/10social life28 Jun 202023reportRead More ,,,,,
,IIT Bombay - a dreamRemarks -  8.2 /10The college is doing great except the huge number of seats reserved for people from different casts and not necessarily economically backward students.9/10academic7/10faculty6/10infrastructure8/10food & accom9/10placement10/10social life27 Jun 202001reportRead More ,,,,,
,Remarks -  9.5 /10This is the India's no 1 college. Campus Life of Iitb is awesome. Everyone enjoyed here environment because here comes student from all over the word. Here professor's teaching style is wonderful because all are graduate from best University of word10/10academic10/10faculty10/10infrastructure8/10food & accom9/10placement10/10social life27 Jun 202000reportRead More ,,,,,
,Remarks -  10 /10It's the best engineering college in India and has been my dream college ever since I came to know more about it. The college is full of activities and the on campus education experience is really good.10/10academic10/10faculty10/10infrastructure10/10food & accom10/10placement10/10social life25 Jun 202010reportRead More ,,,,,
,,,,,"IIT Bombay CoursesIIT Bombay is known for its B.Tech program which is considered best in India. But over the period of time, IIT Bombay has developed itself as the leading institute for various programs. IIT Bombay offers various courses at undergraduate, postgraduate and doctoral levelCourses OfferedSpecializationsEligibilityTuition Fee (First Year)B.TechCivil Engineering10+2 passed out from any recognized board with 75% marks.INR 2,11,400Computer Science and EngineeringMechanical EngineeringM.TechComputer Science and EngineeringGraduated from any recognized university in a relevant stream.INR 2,18,800Civil EngineeringMechanical EngineeringM.ScMathematicsBachelor’s degree in relevant field with 55% marks scored.INR 42,600PhysicsChemistryPh.DComputer Science and EngineeringMaster’s Degree in Engineering/Technology with at least 60% marks (55% marks for SC/ST) Valid GATE/CEED/JEST (for Physics) score OR Junior Research Fellowship (JRF) of CSIR/UGC/NBHM/DBT/ICAR/ICMR/ICPR OR DST INSPIRE FellowshipINR 73,000Chemical EngineeringElectrical EngineeringKnow more: IIT Bombay Courses",
